system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,deforestation,geometry_name,year,.geo
1615,0.7635469481405559,0.04263870544765877,0.0598289422465472,0.05066236561225346,0.3082052856715982,0.17515624195072385,0.07526397113971572,0.01608495322550021,donor100.0,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1616,0.7338700803145176,0.03909372648507833,0.057949013731688745,0.048206878654080534,0.29188833947866816,0.1474645173633034,0.07312616884436415,7.690257117173399E-5,treated,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1617,0.7422888894211543,0.041368494099581335,0.060045073793431575,0.05235042163256185,0.29380634910148895,0.16592497032578424,0.07681841717411517,0.018864086457980482,donor1.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1618,0.8194632486104059,0.023819382006701886,0.04884482769849352,0.03468758641751875,0.3446282012714026,0.17141694291610288,0.07156703881655022,0.043011693513549935,donor2.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1619,0.7871482680767001,0.029159689653550928,0.04914979788205364,0.038136849334154926,0.3016603132874378,0.15075504789957675,0.06559696195608605,0.027455187857466076,donor3.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1620,0.5096374052659547,0.10936405708675323,0.1207806921126351,0.1303800510042169,0.3195190614772889,0.2676765687086541,0.14682935521069146,0.017297548192846894,donor4.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1621,0.29966542379625905,0.0328914787973274,0.04998659111129323,0.04258907893520621,0.1577422977943828,0.07659573153370942,0.037176992150401926,0.0035245550643354506,donor5.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1622,0.7433219210292041,0.056492223495801214,0.07325629337415995,0.06705235642442717,0.3157847404877957,0.18509443022746272,0.08363745179754899,0.010684902818702885,donor6.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1623,0.8040759024174211,0.028396181823411398,0.04892271660381611,0.038738342725225375,0.3284592302812586,0.1650950728084961,0.07011139178581147,0.03592925840640108,donor7.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1624,0.7202536043623383,0.052287639900931084,0.06725263620166215,0.06187809439964648,0.30995139857212056,0.1705503865950408,0.08161296354609786,0.0316967537601904,donor8.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1625,0.628663959637184,0.08069347608455488,0.08887041770197567,0.08569929415808272,0.2969161554903563,0.17456476845883084,0.08538257774279147,0.00891586495499635,donor9.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1626,0.8255151907664549,0.02669214232581001,0.04718790591629916,0.03411369917372884,0.3324767410028491,0.15492170711081532,0.06232057840721301,0.018978842412094833,donor10.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1627,0.5800981494833265,0.054456916537833716,0.0802693392279244,0.08621732468172903,0.29087974994135074,0.23977510756435774,0.12725656044860484,0.03338921962465261,donor11.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1628,0.79340772261478,0.026285095788329882,0.04890035789543187,0.039104737928348,0.31768855615850805,0.17380995604144073,0.07411245502150948,0.02821644449760267,donor12.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1629,0.7685870666693909,0.03480945659726761,0.05555939556095756,0.045816167310568756,0.3222779838006993,0.167156579896736,0.07320749497073398,0.03519566160245918,donor13.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1630,0.697041429926337,0.041638772405424435,0.06050944954958951,0.05499377857597416,0.2791901765531077,0.16809789284980356,0.08195640221070477,0.054952905927495556,donor14.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1631,0.7278906491701215,0.03159219937730811,0.05382976371583764,0.045490627179356306,0.28487282518737256,0.1684617278903321,0.07693520285421421,0.06446142250018919,donor15.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1632,0.4605297087105293,0.14741847799975988,0.1508963386789767,0.16528043289662805,0.33748705370684423,0.2871343767484691,0.1642307235944915,0.02303093942054434,donor16.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1633,0.7114789331907244,0.03129477544021502,0.05066306496122596,0.04267063715983054,0.2662206328806062,0.14949615479344694,0.0681153815593169,0.017463127569989904,donor17.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1634,0.6480775461573145,0.051922126243014684,0.07673482074967368,0.07545161885791335,0.312915983064439,0.2164354123423982,0.10801246550610612,0.01951601402783774,donor18.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1635,0.6471959503538222,0.08328487861093047,0.09066219397109514,0.08570514794544773,0.30456792424617185,0.1666408752713405,0.07777700784881154,0.0033606209677929937,donor19.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1636,0.772371590369609,0.041737910926005865,0.06142134055161742,0.05310951403249737,0.3260615276973272,0.17877455294317254,0.07871979728453365,0.020269388329524355,donor20.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1637,0.7487763339584045,0.02890258783595015,0.049505803418538066,0.04082848491503563,0.2840400971591952,0.1602119772588354,0.07069057427954953,0.029419031514861263,donor21.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1638,0.7796077731782385,0.03408440058382189,0.05283578795805295,0.04491421610047188,0.29735842410314167,0.1662872807282263,0.07176673206304258,0.014692859591130859,donor22.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1639,0.7545284876053996,0.04650614691575041,0.06098970650639497,0.051570136944607874,0.3070602742194165,0.15342767286192752,0.06796258883341508,0.05031571494125544,donor23.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1640,0.7062580698402994,0.031348138309628064,0.0526014950039681,0.046021557365443,0.27505663907008704,0.1658859065757297,0.07740158336164998,0.03650224730895236,donor24.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1641,0.8277638866026801,0.02580692642247918,0.04642801859394614,0.03331253885884613,0.3321904131551436,0.15448317383621235,0.061814847689511995,0.017782634112478192,donor25.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1642,0.7444995321576503,0.04892752274979494,0.06273356696836571,0.05396248642235903,0.30186599769370015,0.15233009119551463,0.06887862531238295,0.0012556376905699764,donor26.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1643,0.7469166273749915,0.03863005088531591,0.057827686319811104,0.048027809022896537,0.30339906957462237,0.15988645783658462,0.07641868005434681,0.015101797787878747,donor27.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1644,0.7533792925617527,0.039821546630763406,0.06154963056738782,0.054733321444141,0.3233519990143645,0.18666740375428476,0.08402783260048094,0.0201671865144696,donor28.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1645,0.7123770831536482,0.044990806614154416,0.06804351066081926,0.06324136959508085,0.31663072691337824,0.19828614320251323,0.09256084271052324,0.01768984165280339,donor29.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1646,0.7791311606475873,0.03275207161514264,0.052318011915043636,0.04163925942579748,0.30832880634307114,0.15348590950192886,0.06846521069230554,0.021054727613630957,donor30.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1647,0.7907360908799941,0.027479050069587146,0.04745194049180863,0.037501331103053155,0.3021111025038083,0.15400280170641029,0.06508433695606831,0.052475153634449476,donor31.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1648,0.8063621882099444,0.029452374872036988,0.051469880777708046,0.0405680400841398,0.33786252605086997,0.17392114277913948,0.07299225442853888,0.03613319577346375,donor32.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1649,0.7528690930641441,0.04813087168260335,0.06266224410642257,0.053454158395626776,0.3082204996692082,0.15404680123379164,0.06927682653885876,0.0033069535245359855,donor33.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1650,0.7387763779333593,0.04377560329551828,0.061774064429522504,0.0523583191600944,0.29966391898601774,0.15910028486291974,0.07064557871796641,0.00800713095545396,donor34.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1651,0.7462842529452803,0.04686694750785307,0.06428468328026388,0.057358590277035014,0.2943700585340447,0.16019225808633378,0.0690554760597574,0.012852449287002184,donor35.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1652,0.7129083265642041,0.06464849444044747,0.07590734658782843,0.06850738286547665,0.2941321274968387,0.16109893423199204,0.07299080932784013,0.003431645132566465,donor36.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1653,0.7552675467605146,0.05803127021467235,0.07209674943514992,0.06441356831385515,0.30928352407258874,0.16818162257356226,0.07353525405527438,0.0034293391725810384,donor37.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1654,0.6648328502384997,0.0803269183423498,0.0894128213024475,0.0836595241777885,0.2995177210479159,0.1677554667331011,0.07887027683158578,0.007773999448023071,donor38.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1655,0.7453856072743624,0.048966752905791916,0.06207338814350281,0.05362909310050645,0.2943802607566575,0.14913371400924685,0.06733595823216429,5.51051530541496E-4,donor39.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1656,0.8035436389705936,0.03167167768853825,0.04942835659601395,0.03737031098931731,0.2968848561644466,0.14385339003380265,0.059055525041612614,0.0050876421826501995,donor40.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1657,0.7469574628566612,0.039236980881581084,0.057747347885287785,0.048183774629914834,0.2978827737004278,0.1507096370618764,0.06888192834533041,0.02477822868440299,donor41.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1658,0.6165591003535639,0.05619330560118811,0.08026720581718358,0.08440198386761415,0.30125350496650577,0.23510302992182658,0.12196031908709003,0.036234634929516146,donor42.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1659,0.6292307357224134,0.028606857494177993,0.04820811189419632,0.03919113564019909,0.2458096141253967,0.12867196335974188,0.05660005059979858,0.02077038563367571,donor43.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1660,0.7627727041052931,0.04508029631484732,0.06319833275077286,0.05502423970921039,0.31308812870089364,0.17469893985637755,0.07708579488501636,0.020555566112921107,donor44.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1661,0.7189876194821122,0.047444867756616695,0.06684638113008762,0.05877050042688245,0.31193507922578795,0.17599235767600951,0.08000220955234473,0.018534903029050753,donor45.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1662,0.7274683256351262,0.05289974134039247,0.06786323882640247,0.06473913161712293,0.28626254129648177,0.16067826865831777,0.07250134401268332,0.009067994315185426,donor46.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1663,0.6984018471113237,0.04926766652385242,0.06685716912352065,0.06033444270434883,0.2970754916348454,0.17453145448402346,0.08295920128573275,0.033558900226727466,donor47.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1664,0.810285199268029,0.026109560403349195,0.0496272770613031,0.0370465704918544,0.33668112839995773,0.1730424704023041,0.07238107451775075,0.048902018672178964,donor48.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1665,0.7334660605876746,0.0519859791134038,0.06698066402654272,0.05832136352732944,0.3159467194469329,0.1637464766351317,0.07575284408491917,0.008364117660530534,donor49.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1666,0.7017653504749537,0.037219220175475194,0.058324935203639926,0.05127347145793265,0.2807478832777422,0.16638382194430038,0.08006314771165608,0.05749565793717599,donor50.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1667,0.7812632590422084,0.03137554793253728,0.05330377084602139,0.042820733144110945,0.322743287158608,0.16722642735125937,0.07305865211918167,0.042355494392311954,donor51.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1668,0.6142152706789518,0.048705235858815435,0.0651381095255895,0.06194492011781008,0.25306720587477893,0.16973041352420692,0.08698096867602849,0.023227890634219726,donor52.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1669,0.83620482301987,0.022382283241881143,0.0447536350202961,0.031134385390363808,0.3394379029810715,0.16071278649647228,0.06313324654681716,0.03369179409619107,donor53.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1670,0.745197693429717,0.04940209701701753,0.06248917621123656,0.05388193934186143,0.297329488255192,0.14848255691076098,0.06771897060246904,9.410822744912927E-4,donor54.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1671,0.7900568521916352,0.025680369739359894,0.044339342885731395,0.03326555428626795,0.27390536948759986,0.14711947754902255,0.061826362209590965,0.01036932245257073,donor55.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1672,0.8127642211465625,0.02577887321201648,0.044351167766244155,0.03265480253373714,0.29240083334375905,0.14193016206704703,0.05743642986281075,1.1494145784746455E-4,donor56.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1673,0.7996705759305877,0.033095122190076334,0.04945492757924868,0.038132818663714096,0.3022951191510245,0.14544833103815286,0.06089167766116562,0.010522616657810924,donor57.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1674,0.7011735999744626,0.060843767357002566,0.07522417995198812,0.07362447847877276,0.2820099942833606,0.16979371790009676,0.07862391353804361,0.011677574431858647,donor58.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1675,0.8393269979761718,0.02489577223223654,0.04446368793122201,0.03197784164121362,0.3291070302835604,0.15373222406055315,0.05947141283947138,0.008407720295557466,donor59.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1676,0.7073972363675286,0.04862634430741354,0.06692542224147315,0.05799292302163853,0.3062481428567651,0.15250689938234765,0.0741653808197155,0.012796801303867327,donor60.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1677,0.7873243874588074,0.03127988266667238,0.050263135788601726,0.039700438153674106,0.3042833963604459,0.1504324938403175,0.06456726132832882,0.036574781535565745,donor61.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1678,0.8061804804238465,0.03264901267140509,0.04989403787108006,0.037923264761998886,0.30156708295957335,0.14408744811495017,0.058827935233681544,0.0019847692278475407,donor62.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1679,0.8038615286706869,0.030116535447969085,0.047138595422458865,0.035404850343231445,0.2907123347737488,0.13770565503700855,0.05683597115427746,6.598937033238147E-5,donor63.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1680,0.6826773540915528,0.06949582661634113,0.07967401364385722,0.07293659184146106,0.3024304529986501,0.16102462048940866,0.07280166886612253,0.002835309721715911,donor64.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1681,0.7038152136822636,0.048321434763336966,0.06875964274142683,0.05964051200526397,0.31530534543829714,0.17230346529919457,0.08971594374341155,0.01088495749411779,donor65.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1682,0.608399902943148,0.05326851635208544,0.06924868888349259,0.06699079439924999,0.2566070548368783,0.17895761615525627,0.09223842782024498,0.04005075655308465,donor66.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1683,0.6586059535756569,0.06569384509464363,0.08242146428147333,0.07808470347669645,0.3146834102365067,0.19539749845185683,0.09851549452201508,0.018265507017007226,donor67.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1684,0.772677234037893,0.039498999576466846,0.05585540733705392,0.045675353849368695,0.30087378230063,0.14992688980693697,0.06521294120882776,0.006735468726850219,donor68.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1685,0.8227949781439308,0.02539045184705767,0.04563765635581966,0.03402386614205823,0.3252696141231769,0.15860728069920232,0.06477518225573818,0.01968149586971663,donor69.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1686,0.8232390803129451,0.023867471419145633,0.047127005880647714,0.03391644028611493,0.33993239845732565,0.16852119224257672,0.06851932426309498,0.0435372164557755,donor70.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1687,0.6719981424055156,0.02541060429712695,0.04465098962495537,0.03495424560354463,0.2630204936232764,0.13420281524448716,0.056142831096791024,0.030638915419074094,donor71.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1688,0.8067991345715686,0.0368617425465176,0.05514071226802984,0.04460090184786305,0.32842094772703745,0.16570671468170656,0.06861969227973103,0.010355273988642331,donor72.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1689,0.7559251712561014,0.0340773915226182,0.057896002750323666,0.04993540155593475,0.32472027833247796,0.19220878990811932,0.0854459738094485,0.0344180318475922,donor73.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1690,0.7013224813189465,0.0695534379974231,0.07999126693861998,0.07262573949208859,0.3032289202731544,0.16030951523876943,0.07166632921852505,0.004304786055889343,donor74.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1691,0.6985719190742917,0.06918496279049235,0.08363714503326361,0.08082535290361419,0.31162854981951466,0.194830791412635,0.09107606767495104,0.003262080686096308,donor75.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1692,0.5509491002086642,0.06787793953759899,0.08051362640248892,0.081895123977618,0.24858738587275928,0.19058563748232832,0.10269574017223741,0.025184328240655824,donor76.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1693,0.759871197469471,0.02745191851614421,0.0525130541022424,0.04403548269494742,0.30377562014806286,0.18319904085880317,0.07927507733467429,0.015038718768726237,donor77.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1694,0.7627692525337826,0.05575221681131875,0.06811761149402075,0.061150103564250144,0.2964611409831954,0.1580791971964751,0.06756209291799248,0.0018065665073881214,donor78.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1695,0.8123086868775428,0.029322229610311886,0.049832534428545086,0.03825898107537652,0.3334895126810436,0.16389752427116508,0.06827726438702021,0.020931464935611033,donor79.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1696,0.7455042549069933,0.05280168637232008,0.06612168672396201,0.05765454663121025,0.31150433769544994,0.1592444111062107,0.07184140162156541,0.05788438439889674,donor80.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1697,0.7818803251207745,0.0371165079761375,0.05400408997909939,0.04272662024707444,0.29160787170595304,0.14619463317347653,0.0616231381275174,0.002474783033153955,donor81.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1698,0.7599779544776247,0.04573114511830668,0.060621520962575684,0.05148323228586137,0.30704823837093576,0.1540069143244927,0.06896493906135036,0.012874023482459493,donor82.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1699,0.7392278923178752,0.050327387450153666,0.06919541500548322,0.0632419077880477,0.3215289281850126,0.1911153616630331,0.08654055335126158,0.022630363035103986,donor83.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1700,0.7603946225970073,0.036242613946839086,0.053550028785847435,0.0433170686034726,0.2767688689578557,0.15207243266183426,0.06646186644396006,0.00504603094331607,donor84.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1701,0.7218825537886373,0.030079991236396073,0.05142431445656337,0.04362179859361862,0.27299902475572385,0.16348338485353606,0.07574785955378113,0.05952119087941313,donor85.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1702,0.8029918846524489,0.031287652023452364,0.04829054005767638,0.036656885046761116,0.2973122566195299,0.14236947532141714,0.05895118839840002,0.0018948280757333494,donor86.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703,0.7827550428794159,0.04122592042998997,0.05689362458744034,0.04584511726791764,0.3023768257149107,0.14600986235264676,0.06094491569616538,0.0010972054380310467,donor87.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1704,0.7479811810558553,0.0487542615866689,0.06291198329891465,0.05394628383065645,0.30283121088552817,0.15253652834545897,0.06872733407887315,0.0016331512290399647,donor88.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1705,0.7053423124053092,0.08586530533002931,0.09214895248409384,0.08440133617642906,0.3286027119386385,0.17689891579999192,0.07724608065717034,1.414521968106752E-4,donor89.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1706,0.6860603515748429,0.05551931617552892,0.07122385287173959,0.06520231757384752,0.29572166789826065,0.1755473382984944,0.083804054127915,0.029962005429604532,donor90.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707,0.7759883100424766,0.031296238076589884,0.05154620185927565,0.040742703113399587,0.3025470095382671,0.15659262870716123,0.07022800308102974,0.02248438576998743,donor91.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1708,0.7911874975084838,0.038249319784227034,0.053394848124082114,0.04332850022372672,0.29981378821033283,0.14704766421013826,0.05994211951872749,0.0042714100552118765,donor92.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1709,0.5670042051820431,0.11339099322167713,0.1246678334914297,0.12218132323219598,0.3466186712480642,0.24385644019088906,0.12683479283014393,0.01070682212414641,donor93.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1710,0.7959014669158256,0.02525063053272143,0.04532570161237355,0.034629402663151516,0.29448689602961886,0.15296377694613422,0.06262549289881936,0.012380508706298126,donor94.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711,0.5615480020985205,0.12343765056615005,0.12810621843049583,0.1341084935064796,0.3336053935530859,0.24680667411022758,0.13795376889355487,0.02403525660277547,donor95.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712,0.637079210206106,0.07988744116717349,0.09352341949382233,0.09296359297934645,0.3256409110524752,0.2073845093032575,0.10748974856012698,0.020598334689607062,donor96.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1713,0.7041058456814324,0.05208923801720186,0.07311344577408772,0.06887103249389807,0.31522811497613956,0.19768407565452042,0.09233269643623368,0.012866316634079507,donor97.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1714,0.7677632993660406,0.0260518649046706,0.04532551814268854,0.03563009949042941,0.27099813376297877,0.15304029756962273,0.06652849922590331,0.015615606217379724,donor98.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715,0.7414176938693184,0.0439106933005406,0.06532870826026532,0.05855191831891169,0.32334789368523376,0.1901253569126322,0.08523775527518536,0.017830282924401277,donor99.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716,0.7103906655317095,0.05417863560434333,0.07257834199877079,0.06347695101343366,0.3317504165158548,0.17774897986072935,0.08585209220382035,0.019339121243565557,donor100.0,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717,0.8436060646846191,0.018526128221099673,0.03698819145093699,0.02539370302924679,0.2826981986390118,0.13063914521868283,0.048894038950771566,8.68810584550307E-5,treated,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718,0.7465235064773077,0.04127822966631051,0.06108811697423477,0.053945027034679835,0.3003796020625414,0.17318285214157034,0.07681318898296066,0.005167655937192684,donor1.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1719,0.6339626731478597,0.15107506659369957,0.15205025306891837,0.15190678890965537,0.3733499502778795,0.24249545682958715,0.11866687764357,0.018499807752448475,donor2.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720,0.8193664911630518,0.018984184809233248,0.039316400157871925,0.028183545917296656,0.2864706605631117,0.1478552958130562,0.05856549215509836,0.07003184195682062,donor3.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1721,0.5438594195603538,0.09140434785098929,0.10943309250744994,0.11192295308006456,0.3233704698035131,0.240747974142516,0.1245759673362586,0.009048575205541552,donor4.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1722,0.2589455113077759,0.06688947891195225,0.07865297222532668,0.07548533527705177,0.1681192407009336,0.09813174746774651,0.0507783390670944,0.001782660897243724,donor5.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1723,0.6684805100082996,0.07701565819142477,0.08915763836115152,0.08444553953802421,0.33980071245822446,0.20350074070752755,0.0983226658971636,0.018351043244455956,donor6.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1724,0.6205524046549457,0.09343637575484684,0.10194976449301947,0.10046515258453906,0.3363660591905843,0.1926736713796198,0.09957317922321125,0.012407553129920333,donor7.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1725,0.6848273361919027,0.05866928445130462,0.07460334045867581,0.06948962249469665,0.30750955589164414,0.18552987262201903,0.09001000667181949,0.07859969631392057,donor8.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1726,0.7060057475594198,0.052428727041030486,0.06713237658571358,0.06117271228303512,0.29386728899536135,0.1646912873899237,0.07879419062297935,0.017169339722887703,donor9.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1727,0.6072168647841149,0.12125854222393374,0.12118167925669687,0.11929031701299762,0.3502623443709743,0.20090078721118038,0.09948434363135424,0.013619119678440237,donor10.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1728,0.5343775769660449,0.0728081024727944,0.09797407329673528,0.10616443740354234,0.3109220508859404,0.2633464725799282,0.14385240006876956,0.023971688390932756,donor11.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1729,0.6544797867952894,0.06883672035030039,0.08275452315738484,0.07856484086394222,0.3210196460873563,0.19097888950468409,0.09665987964758446,0.021988005253385862,donor12.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1730,0.5208614039615103,0.16926775234738625,0.16935950780637454,0.170803373049462,0.36578841857043876,0.24612646370441005,0.12774958723365665,0.025335377260651975,donor13.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1731,0.6583775634138669,0.03908358824693165,0.06024023051755006,0.055988344966842796,0.2614568900162707,0.18210855592389252,0.09627305132879542,0.18548476044499976,donor14.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1732,0.5654206570998157,0.10680496281325215,0.11898009261482968,0.11957294360663069,0.30065799342283156,0.21807013945390363,0.1029327264437372,0.06116572502290588,donor15.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1733,0.534712993737963,0.10360666896939086,0.11890049475564836,0.1218523129805864,0.3345083448655996,0.24159369899462108,0.12566603944259347,0.008721849575651155,donor16.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1734,0.6337009140559223,0.07045180000577633,0.08273229022222356,0.08181739347480275,0.27860190202014395,0.17593233444693737,0.08781397038158076,0.034660787713997276,donor17.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1735,0.6726796501682565,0.04427095062252744,0.07106487526549028,0.06772743792427512,0.3261076998337397,0.22150998945500264,0.10792927820019188,0.01048378308643373,donor18.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1736,0.730769522708535,0.052047443166454134,0.06626446471263157,0.058625702717287904,0.30237377939135685,0.15793970276234126,0.07230198954251095,0.011289300278644806,donor19.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1737,0.5864488791665402,0.10620432029531432,0.11515849269959906,0.11308158396037614,0.34847077774436,0.21062455709294178,0.10813653662389056,0.021298293279636914,donor20.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
