system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,centroid_lat,centroid_lon,deforestation,geometry_name,mean_agri_proba,mean_elevation,mean_logging_proba,mean_slope,year,.geo
85,0.7870444748549055,0.03283045904362839,0.0485044711683652,0.03730432172846763,0.2872745011150517,0.14591781510421659,0.05761498972613712,-1.226268913205317,-55.61605778286356,3.589386185050805E-5,donor85.0,40.68088015271113,110.69195083067719,83.81310942578547,5.070893343497764,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.6262292492640215,0.0575377104458263,0.07794672875096952,0.07607249395815005,0.28779302950243096,0.19870502372349755,0.09756811025443303,-7.605934707280595,-50.35522530556665,0.010390607214846616,donor86.0,191.7315056570931,433.58151642630304,13.336070636458073,9.205884381596418,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.6852354136222467,0.04758497925883093,0.06250664062760183,0.056954123795622785,0.2808954426475264,0.17376172150666022,0.07956946432489943,-9.496299502425483,-50.57139217187075,0.007068723985051425,donor87.0,175.06457689992033,218.42306225435587,24.529647109091254,2.953396988514351,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.8103727160134776,0.021036980084616914,0.03976565851853944,0.03012077562704895,0.276136329162355,0.14320869913415948,0.0608769977026501,-3.1297068076235397,-48.2756202271302,9.529585029888244E-4,donor88.0,19.567191304049658,78.74426820752221,163.76115283064158,3.276490201376452,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.6886513299764155,0.05130287377874926,0.07077167874111075,0.06310212610128506,0.3111366613210843,0.19416760387074858,0.09111469681684874,-6.395695274959714,-52.01115115582314,0.060197526001608714,donor89.0,219.81287392122516,248.31696022534226,4.610070728700279,5.914482713847608,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0.5664195425818324,0.1543163684924107,0.15993481019116926,0.16561777909955414,0.359718043275427,0.2733688508476374,0.1437606435366854,-1.6097759446615416,-47.0684312385867,0.008993613236279294,donor90.0,192.7473311000168,53.48888797227648,6.056141402818149,3.35272915403433,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0.49401240751703424,0.09111743635143273,0.10239574611381426,0.10318215236738779,0.2921114786661073,0.20913141752131023,0.1054115726798023,-5.016151159530142,-49.36766244318211,0.02736349781635426,donor91.0,209.15833936443187,105.00972399025258,6.913507467596552,5.290097986749196,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0.29475336861287244,0.11651452187427416,0.1269162042346621,0.13156526224610357,0.2377930531327975,0.1781916216286932,0.0990112928299026,-2.1693842980737625,-56.612018445627264,0.006285035883990825,donor92.0,177.14766763313395,16.253991014122356,5.385124967886376,2.1915682792471185,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0.5840785963118753,0.06732487210176355,0.08597147901553641,0.08233278432288807,0.29602174961801725,0.21343516489760658,0.10681387830974476,-6.604723700839936,-51.43607803167868,0.05114550556058754,donor93.0,214.26019314001994,226.3987026749231,5.4057500097479805,3.0640833535359806,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,,,,,,,,-2.716237473434707,-52.94619634481435,0.0,donor94.0,140.6700632615803,105.0204176488829,53.52564429159769,5.463519989564965,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0.7264692850383356,0.030521528846188816,0.046699285006586655,0.03890494457815405,0.23711166301702866,0.12059727122554736,0.054267606122565294,-2.3440282859815804,-49.07076464351607,0.0026870380680627842,donor95.0,73.00957582735428,22.50697806494291,22.88233807444433,3.7060778012161895,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0.6214362100982106,0.08762057786153095,0.10037231994147143,0.09852800580263305,0.32632776879972314,0.20129110606544035,0.10152263142049428,-3.594463002586275,-51.0695493718441,0.03581504346600678,donor96.0,211.8241977043804,107.9135183619825,5.286536008953438,6.852059851590685,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.7707872989483354,0.039348578256772494,0.05007240935951107,0.04179618139600654,0.2802231795577262,0.13716300626847427,0.057467134407781596,-8.460491617310584,-56.31189145672221,2.0715636458336416E-5,donor97.0,11.629244001810777,511.5704559846576,33.779236456918674,3.321928435616098,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.8529490302042592,0.018348881632241236,0.03393629312384061,0.02241346622227961,0.27958668258911373,0.12563048857062253,0.045735104568036075,-3.94098623024257,-48.578283977571,3.004363859868379E-4,donor98.0,6.132258388587499,139.95508988077634,192.71903254972864,4.507629673334974,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.5875446345530689,0.07567101788369035,0.08508537883363412,0.08176046097617665,0.26505929423986824,0.1730193962785234,0.08579164162977082,-8.326993351482928,-56.34372044298799,1.4800869107033964E-5,donor99.0,10.08483406954355,562.5757300167259,7.770330728281802,3.166290875973631,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0.8143107431487336,0.019873890082464474,0.03915628254500319,0.027967645229170873,0.2799450813412908,0.13927356771317873,0.05426745181590206,-3.1722495808383475,-48.1354883549242,0.004274691496321256,donor100.0,107.98089029933956,62.51721959925491,47.79740972639163,3.746705559166358,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0.8492332391241116,0.01773624603474076,0.03569462102349075,0.022787337563337236,0.2788979563690642,0.13344145384636974,0.04784814684791653,-2.708224357160916,-49.89409673258416,0.0010689678834394888,donor101.0,76.68111583532094,31.719676472155992,28.550969615264954,3.219904757806251,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0.5419750726197368,0.08182326332292783,0.1028251721133442,0.10196646740330864,0.3171197528974548,0.2523869940342494,0.12863842670004091,-6.837657503014132,-51.30402171555831,0.014129757547344163,donor102.0,208.84353803137782,250.49366158527351,7.657510485165431,3.361409882738872,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0.66702546882056,0.03398435794453598,0.0549344676722932,0.04591855044505845,0.2806108615020515,0.12210898962969996,0.05082779318007014,-1.73602114401604,-50.56026354349364,4.8496708180238224E-4,donor103.0,18.940176655799824,11.525396416337543,52.184791997548,3.1878131693904166,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,,,,,,,,-2.579137881156718,-46.799640485453814,0.0,donor104.0,95.93845494107555,95.55774094401852,34.431260125154864,4.958620284681623,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0.8418406134103197,0.01911232322600995,0.03644977860028482,0.023346297379540287,0.2771070971892816,0.12754043104551338,0.04692818972274395,-3.2663397491801294,-50.33294309282028,2.1804452887447205E-4,donor105.0,209.7589750869472,82.85892488515296,11.723798708212074,5.555376661260618,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0.5276810294269813,0.1288652531229825,0.13671829774029248,0.13793160883447786,0.32200968854316575,0.21648510923956835,0.11116843719597672,-1.0927660240653305,-47.355351983745905,0.014349309464445644,donor106.0,197.13797346820118,27.412226294467143,8.881675208589709,3.2709100623260228,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0.658609159087646,0.06543669392692919,0.08190300488176246,0.07773045732286132,0.31909093650521736,0.19225028302868863,0.09687206888211361,-1.6372178876302697,-47.30389600618093,0.02316442075988521,donor107.0,204.52826727370095,31.454539605528115,5.2972013926084625,3.6064559652358286,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0.775634442962604,0.03353360496342106,0.05286899234005928,0.043064748101019214,0.3071512446068163,0.16033564218626736,0.06821169995636304,-5.66457380870693,-51.24182181660662,0.04365638373829855,donor108.0,216.95557369749153,233.11155759741047,7.519563603978034,6.270087604406296,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0.7915282999050366,0.031070488847318143,0.049906708487872355,0.03933075115941193,0.3014115527428215,0.15754462076799933,0.06721204140551149,-2.978671954876927,-48.675347050161186,0.01658222464366685,donor109.0,149.58207713234117,62.624522441196554,31.49897583613378,3.5700887138337736,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.6515551638152092,0.03165924293007136,0.05761586680548632,0.059395881593698435,0.2759973503755511,0.21617137098543499,0.10649915607146451,-5.644908398357001,-48.51812065037861,0.03551978248002359,donor110.0,204.4151840133679,163.3735226928347,18.63673966936489,3.773945423764695,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.8582045828149714,0.016726417277396304,0.0339293504728424,0.021041962820344637,0.2742036696596017,0.125381858331745,0.044638354554291534,-3.1222078764722543,-50.089796572308686,3.9134266381872767E-4,donor111.0,113.26701197798646,73.60937876517615,79.14036905147297,4.446596815807495,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0.7477495960651751,0.030895348870246662,0.053380887097374305,0.04650750020718636,0.3062889102221753,0.18310515648730674,0.0813957631936574,-5.386442716496579,-49.57107825406507,0.014593634542575059,donor112.0,219.80963806970502,151.39740988414107,5.723310991957104,6.201191974261912,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0.8025100585023838,0.026895645232504425,0.04178540774568588,0.032038575341487685,0.2702303880956612,0.12483737080698415,0.05011603698416906,-6.004642402154051,-57.87289986726823,2.975366937127521E-4,donor113.0,156.39028119549891,186.35193225727613,25.32990897579855,9.187762032204253,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0.6585785147269642,0.05254767904973249,0.07318906457062689,0.07158344543897516,0.31209549222992167,0.21065539398631722,0.10085276322321905,-6.702939636989927,-49.238153311725014,0.008951052259401893,donor114.0,215.44041076531727,199.06561677502341,6.521496090192505,3.7027492420818526,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0.4387847003639698,0.06944105998380795,0.09014292002680409,0.08804930654891707,0.23488243168926087,0.1545524010584544,0.08288737197629141,-2.017289192464738,-55.57470610288159,2.6909851995814024E-5,donor115.0,128.25278133917865,7.19868221185335,5.264196203316928,1.841540523063662,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0.8089684207581154,0.030651842985470266,0.04392059656665093,0.03269417921881473,0.291054343331508,0.13656139699563055,0.05163393380485792,-6.511455549808018,-55.88488217186888,2.22576902919448E-4,donor116.0,112.71780798960967,223.73679434778398,34.049207113978674,5.795982596433906,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0.6740504221833697,0.0805460091123526,0.09589789663064101,0.08833607232213024,0.3103416569875079,0.19695012429262623,0.09013829311950715,-1.4961296270567435,-54.59337579723037,0.002826862624881873,donor117.0,132.4458500556987,242.61753598065212,7.385603760052486,7.9638471119889545,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0.737595500220655,0.03473823129972362,0.048082688490672126,0.03869281041888294,0.2688962364962462,0.1288280791384671,0.05440172267904211,-2.5051750816573755,-50.936337406969244,0.0016043127068826749,donor118.0,57.14629586351952,33.372276018462415,35.216230427670034,3.735210874920111,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0.792866299618,0.024701950521317018,0.046968886141878864,0.03653619076629545,0.30581428445157427,0.1591033023501745,0.06690878364957023,-2.534584697991244,-48.18598474218349,0.010546957166689965,donor119.0,177.71912836102516,41.27928119110143,12.167631951360132,4.416328343139694,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0.6406039822154195,0.03706958174592442,0.06017298643500193,0.06298201170406822,0.27718945380538923,0.21692103149006856,0.10998520161540128,-4.440265043043776,-48.78630795571205,0.01020185001988005,donor120.0,204.62267409908134,156.76712431208054,10.513307686268348,8.344611998684925,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0.6603641220349693,0.03361399977345491,0.05465665318027587,0.048124337231185595,0.2482635430193772,0.1540056748990871,0.07407402324005397,-9.6479186154713,-50.17137715385142,0.00401101036722641,donor121.0,7.937756497948017,173.78909559803523,11.679309165526679,2.3432269991686954,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,0.6496133950062647,0.07445197352879353,0.08351923881735474,0.0800288818981102,0.29178152699229987,0.17346836399843302,0.08052925404220125,-9.682511337186902,-51.38788585083496,0.0034092752340927524,donor122.0,107.96946840005151,435.1621599853379,9.115857896769215,7.038933703714559,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,0.7564177775449941,0.03295705135120926,0.0528419213123146,0.04204902228462772,0.2936751868161889,0.15473593438071348,0.06847791387223782,-1.7713470246599776,-55.25390915317703,0.01978773483401004,donor123.0,218.7112269498924,78.96801035641093,5.00877044373493,5.1199957290007445,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0.20403971183456224,0.07920682463382807,0.10082335358554942,0.10566390934136723,0.19294584523626318,0.1295452488063006,0.06979677314389794,-2.0490923456247825,-54.89395616003764,1.284845257226126E-4,donor124.0,72.10805674636495,6.014737301509952,4.029036107305432,1.8931010679441362,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,,,,,,,,-2.812669264687516,-52.88622724874405,0.0,donor125.0,190.4807117307164,111.08848509769942,26.653801705952482,5.966735028764937,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0.8075226823817833,0.03461522687322194,0.04658133529249257,0.03818928565188022,0.2866575449998739,0.13543729844722713,0.054137407217310266,-2.5613779465741917,-53.49921985721173,9.779246380392096E-5,donor126.0,17.845029472678036,147.40728565877237,183.71989007487662,4.505999935253418,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0.7259628003448135,0.02907459648840881,0.05300412255162472,0.05002881673800003,0.3042647027436419,0.19876385672859892,0.09181921782163542,-5.803365739365939,-49.551809440878294,0.005864243732786986,donor127.0,198.75128929706807,235.11818398566777,6.2928470505121865,8.19133643048015,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0.8392213876084511,0.02514388895919953,0.03985601386957665,0.027442999471669845,0.29259274426737825,0.13593378302469947,0.051415090263293425,-4.772673557935154,-55.855818553471316,0.006090446983899151,donor128.0,209.844730502017,163.27554685920478,10.033070932317342,9.985980525156755,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0.826655999563921,0.021538632792191544,0.03794457798545713,0.027540153645752553,0.2819446200109006,0.13534292292357686,0.05231840954248141,-4.266676257766064,-48.644840768149535,2.2675736961451248E-4,donor129.0,183.15173913682378,151.59812172363195,15.910420126081902,6.285327356297076,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0.7009160715441987,0.05591742371855742,0.06778102908430836,0.05834220488858975,0.3014720391909773,0.161017556765746,0.07150124629610727,-1.1953669279950134,-56.347818054046805,1.7947199339543064E-5,donor130.0,31.982775180892613,39.38345014095221,54.716590894538,4.976196688409441,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0.5721248641712847,0.03947163816671717,0.06242909006231357,0.06518956996940399,0.24773158470981754,0.20162564731018867,0.10425213208612485,-5.761451137782413,-48.331865612416486,0.017323837352910824,donor131.0,195.86200538358005,146.3071247214185,10.999434724091522,4.3941515825505855,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0.689943305392995,0.06422430673337377,0.07338631981769464,0.0689683703602011,0.2857885017336224,0.15085286480075738,0.07215508289454337,-2.331434643372107,-50.50376603861048,0.004325547577453866,donor132.0,50.09977166864555,30.458775944652437,28.117563247785192,3.5546189153382253,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0.8480598591038162,0.017157783513232237,0.03379744390053484,0.022122205425838253,0.2711704786789774,0.13018187576427248,0.04712487583436376,-2.9392091090631274,-55.836370266446615,4.7749903552857866E-4,donor133.0,12.388339755402916,77.52563760330382,131.06243368515103,3.596297715905713,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0.5143695893038032,0.14967520610166304,0.14779527868867434,0.15259180083179213,0.3422738522811991,0.22134826630309085,0.11953414811618973,-3.5877365771257033,-51.25488256780226,0.03048148834475191,donor134.0,221.19596309261982,103.53867504471029,4.992829348915293,6.678458118153264,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
