"system.index","B1","B2","B3","B4","B5","B7","B8","NDVI","date","gain","loss","lossyear","treecover2000",".geo","time","treatment","new_index","yearly_loss"
"35_0",0.08769197,0.07955914,0.05236075,0.3118927,0.20164469,0.07812996,0.17297836,0.71250373,"2015-01-01",0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.721521822912635,-1.9404957609907845]}",2015,"1","35_0_treated",1
"36_0",0.101856224,0.08910452,0.059162166,0.3297498,0.15850475,0.05746503,0.18568853,0.6957555,"2001-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2001,"0","36_0_treated",0
"36_0",0.097957976,0.087001644,0.060177423,0.33279958,0.1675993,0.06258581,0.1807082,0.69373566,"2002-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2002,"0","36_0_treated",0
"36_0",0.10159788,0.085787185,0.060610212,0.33288732,0.16385461,0.06933871,0.18832968,0.6919411,"2003-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2003,"0","36_0_treated",0
"36_0",0.09769552,0.08427048,0.055542473,0.3554623,0.1591938,0.056804437,0.1893826,0.72972345,"2004-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2004,"0","36_0_treated",0
"36_0",0.09258676,0.077982426,0.04981375,0.31093478,0.14468628,0.048966564,0.16794138,0.7238312,"2005-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2005,"0","36_0_treated",0
"36_0",0.12429064,0.115774356,0.08978805,0.34363428,0.18984903,0.09538134,0.2122158,0.5856787,"2006-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2006,"0","36_0_treated",0
"36_0",0.1000943,0.071858205,0.058980484,0.09189901,0.13652483,0.09668576,0.070435256,0.21817759,"2007-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2007,"0","36_0_treated",1
"36_0",0.16709821,0.15862003,0.13941355,0.36263847,0.25182647,0.12831324,0.2426159,0.44462508,"2008-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2008,"0","36_0_treated",1
"36_0",0.08681648,0.07446472,0.045502275,0.30460927,0.14480503,0.048151933,0.15906835,0.74006987,"2009-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2009,"0","36_0_treated",1
"36_0",0.09595372,0.08551819,0.054887645,0.3388131,0.15433674,0.052194618,0.1832255,0.7211707,"2010-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2010,"0","36_0_treated",1
"36_0",0.101714015,0.08803699,0.06011321,0.26815683,0.12661856,0.048716012,0.15677936,0.63375753,"2011-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2011,"0","36_0_treated",1
"36_0",0.13922422,0.12744407,0.10390809,0.38200524,0.22035769,0.11353816,0.22413439,0.57231843,"2012-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2012,"1","36_0_treated",1
"36_0",0.17441733,0.15588947,0.13725671,0.36333203,0.13271672,0.03750398,0.23785698,0.45161888,"2013-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2013,"1","36_0_treated",1
"36_0",0.08375726,0.071485475,0.042880297,0.32911754,0.13174358,0.043788284,0.16839729,0.7694594,"2014-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2014,"1","36_0_treated",1
"36_0",0.1701321,0.1733226,0.14694282,0.3978691,0.2532369,0.14677711,0.2661863,0.46057415,"2015-01-01",0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}",2015,"1","36_0_treated",1
"37_0",0.10662429,0.0930101,0.07030519,0.29355142,0.20046574,0.08621812,0.17589979,0.6135555,"2001-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2001,"0","37_0_treated",0
"37_0",0.09033372,0.08498435,0.05253675,0.333464,0.17863435,0.06474246,0.18203619,0.7277894,"2002-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2002,"0","37_0_treated",0
"37_0",0.10122738,0.09306894,0.061902188,0.3392231,0.17253214,0.06442258,0.18820548,0.6913573,"2003-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2003,"0","37_0_treated",0
"37_0",0.0897505,0.07445405,0.045403328,0.29730657,0.1338717,0.042254634,0.1563747,0.73503345,"2004-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2004,"0","37_0_treated",0
"37_0",0.101335205,0.09205805,0.060868748,0.3537072,0.16385834,0.05808264,0.19424954,0.7063566,"2005-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2005,"0","37_0_treated",0
"37_0",0.10115078,0.090347014,0.06304469,0.3391379,0.1723919,0.065266766,0.18711223,0.68648726,"2006-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2006,"0","37_0_treated",0
"37_0",0.15546197,0.13896804,0.11606388,0.33450067,0.19144586,0.09908723,0.22376224,0.48480687,"2007-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2007,"0","37_0_treated",0
"37_0",0.12823376,0.11040506,0.10413902,0.21886387,0.24499018,0.14748664,0.15986273,0.3551821,"2008-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2008,"0","37_0_treated",0
"37_0",0.09199246,0.07738449,0.05855468,0.25786048,0.20156504,0.08991898,0.15187438,0.62988704,"2009-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2009,"0","37_0_treated",0
"37_0",0.09800838,0.085369706,0.057073973,0.27886692,0.15101825,0.05431109,0.1665606,0.6602142,"2010-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2010,"0","37_0_treated",0
"37_0",0.110515244,0.098263845,0.07075055,0.30676877,0.15749913,0.06369069,0.18090962,0.62518185,"2011-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2011,"0","37_0_treated",0
"37_0",0.10815367,0.09320094,0.06787365,0.2923923,0.15225224,0.062893644,0.16378115,0.62320256,"2012-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2012,"1","37_0_treated",0
"37_0",0.10627282,0.089824006,0.06368264,0.302743,0.15613358,0.061396107,0.1767587,0.65241164,"2013-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2013,"1","37_0_treated",0
"37_0",0.09880649,0.08891504,0.05906073,0.33049226,0.17287883,0.061031453,0.18702064,0.6967769,"2015-01-01",0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}",2015,"1","37_0_treated",0
"44_0",0.107593685,0.09702621,0.07400952,0.30951208,0.176244,0.068596326,0.18391943,0.6140529,"2001-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2001,"0","44_0_treated",0
"44_0",0.09064173,0.08299905,0.055253897,0.32007208,0.1715453,0.061457153,0.17846991,0.7055685,"2002-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2002,"0","44_0_treated",0
"44_0",0.08871756,0.07651029,0.04938477,0.28695673,0.15598202,0.05387802,0.1580666,0.7063415,"2003-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2003,"0","44_0_treated",0
"44_0",0.088196635,0.079460785,0.053380836,0.3317033,0.16994797,0.05367337,0.17978582,0.7227575,"2004-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2004,"0","44_0_treated",0
"44_0",0.1194329,0.110251054,0.08564834,0.35015976,0.19092567,0.0858663,0.19526152,0.6069447,"2005-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2005,"0","44_0_treated",0
"44_0",0.09159541,0.077115424,0.04896045,0.31921655,0.14577892,0.049364716,0.1736775,0.73403853,"2006-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2006,"0","44_0_treated",0
"44_0",0.25208786,0.23858757,0.22907515,0.4004806,0.2802481,0.16665864,0.30653203,0.27226412,"2007-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2007,"0","44_0_treated",0
"44_0",0.10637073,0.09722377,0.0743547,0.30167562,0.21071768,0.096167535,0.22659557,0.6045282,"2008-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2008,"0","44_0_treated",0
"44_0",0.092498906,0.08704255,0.057043236,0.31748897,0.1815176,0.069696926,0.17876405,0.69538945,"2009-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2009,"0","44_0_treated",0
"44_0",0.10374848,0.09493297,0.06746794,0.31835493,0.18919986,0.076906696,0.18196216,0.6502647,"2010-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2010,"0","44_0_treated",0
"44_0",0.10342328,0.09478655,0.07745699,0.2639257,0.2234976,0.110619746,0.17418602,0.5462161,"2011-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2011,"0","44_0_treated",0
"44_0",0.103590876,0.07652022,0.051639497,0.14505222,0.07170369,0.03295128,0.09848533,0.47491947,"2013-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2013,"1","44_0_treated",0
"44_0",0.098331586,0.086272515,0.065287024,0.27856377,0.16316293,0.06800081,0.1640769,0.6202596,"2014-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2014,"1","44_0_treated",0
"44_0",0.106491864,0.095943645,0.07877086,0.29147744,0.15585643,0.05861199,0.1727305,0.5744971,"2015-01-01",0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}",2015,"1","44_0_treated",0
"52_0",0.10311688,0.087645575,0.062065195,0.32128176,0.15514594,0.060026385,0.17813724,0.6761931,"2001-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2001,"0","52_0_treated",0
"52_0",0.086597614,0.06964958,0.04191519,0.33055162,0.14167535,0.046735987,0.17335469,0.77493197,"2002-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2002,"0","52_0_treated",1
"52_0",0.08216336,0.068852946,0.04116466,0.29338753,0.15007347,0.051283002,0.15823847,0.7539119,"2003-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2003,"0","52_0_treated",1
"52_0",0.10978438,0.0908866,0.07313205,0.25939798,0.14155897,0.06454735,0.1831041,0.5601477,"2004-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2004,"0","52_0_treated",1
"52_0",0.13646203,0.123809226,0.10450201,0.35342687,0.20477524,0.10182153,0.21189018,0.54358846,"2005-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2005,"0","52_0_treated",1
"52_0",0.08426484,0.06785306,0.042462397,0.2927722,0.13030715,0.042382658,0.1790281,0.74667054,"2006-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2006,"0","52_0_treated",1
"52_0",0.10710266,0.09094388,0.06600635,0.34908402,0.17202583,0.068564795,0.19190857,0.68196636,"2007-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2007,"0","52_0_treated",1
"52_0",0.12589104,0.11439341,0.09122794,0.32212785,0.17265402,0.08228339,0.18639755,0.55859846,"2008-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2008,"0","52_0_treated",1
"52_0",0.08431237,0.06696507,0.04152658,0.28730956,0.120333314,0.03974175,0.15125184,0.747433,"2009-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2009,"0","52_0_treated",1
"52_0",0.08584286,0.070886426,0.044333994,0.30630246,0.13530053,0.042821553,0.16381529,0.7471227,"2010-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2010,"0","52_0_treated",1
"52_0",0.1000705,0.07751212,0.050384793,0.3011323,0.12945944,0.045220997,0.17285532,0.7133295,"2011-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2011,"0","52_0_treated",1
"52_0",0.0935016,0.0770871,0.049725655,0.28278652,0.1631048,0.06512247,0.16824296,0.70090926,"2012-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2012,"1","52_0_treated",1
"52_0",0.21932879,0.22327073,0.20376424,0.40152395,0.2961722,0.1910758,0.3062546,0.3267199,"2013-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2013,"1","52_0_treated",1
"52_0",0.09614223,0.08005348,0.05510053,0.31089246,0.15253276,0.048841476,0.17411597,0.69889843,"2014-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2014,"1","52_0_treated",1
"52_0",0.096023954,0.07144866,0.048067898,0.1827969,0.10621758,0.035030566,0.13827257,0.583584,"2015-01-01",0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}",2015,"1","52_0_treated",1
"54_0",0.11324584,0.09832211,0.07113439,0.28697118,0.15784085,0.06441662,0.17247358,0.60271835,"2001-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2001,"0","54_0_treated",0
"54_0",0.08824908,0.07685765,0.046329193,0.31014413,0.15212187,0.050733186,0.17721999,0.7400692,"2002-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2002,"0","54_0_treated",0
"54_0",0.09763755,0.08396534,0.054270342,0.29693723,0.14031947,0.050669678,0.17117928,0.69095004,"2003-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2003,"0","54_0_treated",0
"54_0",0.119392216,0.11223982,0.08716153,0.36442757,0.20352916,0.090007305,0.20791483,0.61397856,"2004-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2004,"0","54_0_treated",0
"54_0",0.09250122,0.08295116,0.051902622,0.35390317,0.17467731,0.06185565,0.1872435,0.7441997,"2005-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2005,"0","54_0_treated",0
"54_0",0.13085526,0.119421884,0.09768016,0.36029685,0.20426643,0.09719372,0.21761176,0.5734277,"2006-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2006,"0","54_0_treated",0
"54_0",0.10471134,0.08657368,0.072082326,0.22508155,0.22015789,0.14650941,0.1343381,0.5148648,"2007-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2007,"0","54_0_treated",0
"54_0",0.13807568,0.12146123,0.1009127,0.28245562,0.1742742,0.08875028,0.18872112,0.473547,"2008-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2008,"0","54_0_treated",0
"54_0",0.08761859,0.07716844,0.047593944,0.32891998,0.15444106,0.052665897,0.17623544,0.74718624,"2009-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2009,"0","54_0_treated",0
"54_0",0.09446649,0.080225475,0.05254442,0.30104446,0.1460871,0.047100283,0.17129743,0.7027937,"2010-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2010,"0","54_0_treated",0
"54_0",0.14368929,0.12957098,0.11340587,0.33364508,0.25274962,0.14044262,0.21130657,0.49264902,"2011-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2011,"0","54_0_treated",1
"54_0",0.11444922,0.10584962,0.07403006,0.36969668,0.20422846,0.08606238,0.21141864,0.6663259,"2012-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2012,"1","54_0_treated",1
"54_0",0.1882605,0.18551338,0.16418882,0.39795798,0.26852018,0.16531435,0.28125742,0.41585073,"2013-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2013,"1","54_0_treated",1
"54_0",0.08220729,0.07846176,0.047836147,0.3437876,0.15713336,0.048161197,0.17738928,0.75570357,"2014-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2014,"1","54_0_treated",1
"54_0",0.105185665,0.09915788,0.06807149,0.3473016,0.17849958,0.06765672,0.19661373,0.6722393,"2015-01-01",0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}",2015,"1","54_0_treated",1
"55_0",0.11307299,0.09719259,0.07128268,0.33837667,0.16284424,0.06397927,0.18412356,0.6519905,"2001-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2001,"0","55_0_treated",0
"55_0",0.09406354,0.08245455,0.06422863,0.2876265,0.20264961,0.086497806,0.16430289,0.63491434,"2002-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2002,"0","55_0_treated",0
"55_0",0.10271994,0.09278729,0.07476499,0.31370348,0.20137982,0.0881668,0.18524426,0.6150782,"2003-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2003,"0","55_0_treated",0
"55_0",0.14899752,0.15701339,0.12446129,0.43194604,0.2467186,0.11118863,0.28651822,0.55262524,"2004-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2004,"0","55_0_treated",0
"55_0",0.102755845,0.09744902,0.070142984,0.35163233,0.17716469,0.06805866,0.19781588,0.6673917,"2005-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2005,"0","55_0_treated",0
"55_0",0.12922446,0.12320093,0.10505766,0.28513172,0.20830204,0.113342606,0.19010068,0.46150428,"2006-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2006,"0","55_0_treated",0
"55_0",0.12300487,0.117239505,0.104320936,0.33340418,0.23433332,0.11254907,0.20336685,0.5233496,"2007-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2007,"0","55_0_treated",0
"55_0",0.1778324,0.17690933,0.16613047,0.3498712,0.26670384,0.12628093,0.25967497,0.3560855,"2008-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2008,"0","55_0_treated",0
"55_0",0.10131417,0.09084946,0.08473819,0.2347292,0.22936624,0.11422795,0.15537262,0.46950337,"2009-01-01",0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}",2009,"0","55_0_treated",1
